CustomerId,Q1,P1,Q2,P2,Q3,P3,Q4,P4,Q5,P5,Q6,P6,Q7,P7,Q8,P8,Q9,P9,Q10,P10,Q11,P11,Q12,P12,Total,Classification
ZM4321,2,3,1,1,3,1,3,5,4,7,3,5,3,5,2,3,5,9,4,7,1,0,1,0,46,Assertive
ZM4322,6,1,2,2,1,5,2,3,4,7,4,7,1,1,4,7,4,7,3,5,1,0,1,0,45,Assertive
ZM4323,1,5,4,5,1,5,4,7,5,9,3,5,1,1,2,3,2,3,3,5,2,1,1,0,49,Assertive
ZM4324,5,3,4,5,2,2,1,1,5,9,3,5,3,5,1,1,1,1,4,7,2,1,1,0,40,Balanced
ZM4325,6,1,2,2,1,5,3,5,2,3,1,1,1,1,4,7,4,7,3,5,1,0,2,1,38,Balanced
ZM4326,6,1,5,7,2,2,2,3,1,1,4,7,4,7,3,5,4,7,4,7,2,1,1,0,48,Assertive
ZM4327,6,1,4,5,1,5,4,7,2,3,3,5,3,5,2,3,2,3,2,3,2,1,1,0,41,Assertive
ZM4328,4,5,4,5,3,1,1,1,2,3,2,3,3,5,1,1,4,7,1,1,2,1,1,0,33,Balanced
ZM4329,3,1,2,2,2,2,1,1,2,3,3,5,2,3,3,5,5,9,1,1,2,1,2,1,34,Balanced
ZM4330,3,1,4,5,3,1,2,3,5,9,3,5,3,5,1,1,3,5,4,7,1,0,1,0,42,Assertive
ZM4331,1,5,1,1,3,1,3,5,4,7,4,7,1,1,3,5,1,1,2,3,1,0,1,0,36,Balanced
ZM4332,1,5,1,1,1,5,2,3,5,9,2,3,1,1,3,5,3,5,3,5,2,1,1,0,43,Assertive
ZM4333,3,1,4,5,2,2,2,3,4,7,4,7,1,1,2,3,4,7,4,7,2,1,1,0,44,Assertive
ZM4334,2,3,2,2,3,1,2,3,5,9,4,7,2,3,4,7,2,3,4,7,1,0,2,1,46,Assertive
ZM4335,1,5,4,5,1,5,2,3,1,1,4,7,2,3,2,3,4,7,4,7,2,1,1,0,47,Assertive
ZM4336,2,3,4,5,3,1,2,3,3,5,4,7,3,5,3,5,2,3,3,5,1,0,1,0,42,Assertive
ZM4337,5,3,1,1,1,5,2,3,3,5,3,5,4,7,4,7,3,5,1,1,2,1,1,0,43,Assertive
ZM4338,2,3,1,1,1,5,2,3,3,5,4,7,2,3,4,7,1,1,3,5,2,1,2,1,42,Assertive
ZM4339,6,1,5,7,2,2,2,3,1,1,4,7,1,1,1,1,2,3,3,5,1,0,2,1,32,Balanced
ZM4340,5,3,1,1,2,2,3,5,3,5,4,7,4,7,1,1,3,5,1,1,2,1,1,0,38,Balanced
ZM4341,1,5,4,5,2,2,1,1,5,9,3,5,4,7,1,1,5,9,3,5,2,1,2,1,51,Assertive
ZM4342,6,1,5,7,2,2,4,7,3,5,4,7,1,1,4,7,3,5,3,5,1,0,1,0,47,Assertive
ZM4343,4,5,1,1,3,1,3,5,1,1,1,1,1,1,3,5,4,7,3,5,1,0,1,0,32,Balanced
ZM4344,5,3,3,3,3,1,2,3,1,1,4,7,3,5,3,5,1,1,2,3,1,0,2,1,33,Balanced
ZM4345,5,3,3,3,1,5,1,1,5,9,3,5,1,1,4,7,3,5,4,7,2,1,1,0,47,Assertive
ZM4346,2,3,1,1,1,5,4,7,5,9,1,1,3,5,2,3,4,7,2,3,1,0,1,0,44,Assertive
ZM4347,4,5,3,3,2,2,4,7,3,5,1,1,3,5,2,3,4,7,2,3,1,0,2,1,42,Assertive
ZM4348,2,3,5,7,3,1,2,3,3,5,1,1,3,5,2,3,4,7,2,3,2,1,2,1,40,Balanced
ZM4349,6,1,5,7,3,1,1,1,2,3,4,7,2,3,4,7,3,5,2,3,2,1,1,0,39,Balanced
ZM4350,3,1,2,2,3,1,4,7,2,3,2,3,4,7,4,7,2,3,2,3,1,0,2,1,38,Balanced
ZM4351,1,5,1,1,1,5,1,1,2,3,3,5,1,1,4,7,4,7,4,7,1,0,2,1,43,Assertive
ZM4352,5,3,1,1,1,5,3,5,3,5,3,5,4,7,2,3,4,7,3,5,2,1,1,0,47,Assertive
ZM4353,4,5,4,5,2,2,2,3,2,3,1,1,2,3,3,5,4,7,2,3,1,0,2,1,38,Balanced
ZM4354,2,3,1,1,3,1,4,7,1,1,1,1,1,1,3,5,4,7,1,1,2,1,1,0,29,Balanced
ZM4355,3,1,1,1,3,1,3,5,1,1,4,7,2,3,4,7,5,9,4,7,2,1,1,0,43,Assertive
ZM4356,5,3,1,1,2,2,2,3,5,9,4,7,3,5,4,7,4,7,4,7,2,1,1,0,52,Assertive
ZM4357,1,5,4,5,2,2,2,3,2,3,1,1,2,3,3,5,4,7,1,1,1,0,1,0,35,Balanced
ZM4358,5,3,5,7,2,2,1,1,1,1,3,5,3,5,3,5,1,1,4,7,2,1,2,1,39,Balanced
ZM4359,3,1,1,1,1,5,1,1,4,7,2,3,3,5,3,5,1,1,1,1,1,0,1,0,30,Balanced
ZM4360,3,1,2,2,2,2,3,5,2,3,2,3,4,7,2,3,5,9,3,5,1,0,1,0,40,Balanced
ZM4361,1,5,3,3,3,1,1,1,5,9,3,5,2,3,4,7,5,9,4,7,2,1,2,1,52,Assertive
ZM4362,5,3,2,2,3,1,2,3,4,7,2,3,2,3,4,7,4,7,1,1,2,1,2,1,39,Balanced
ZM4363,4,5,3,3,3,1,2,3,5,9,2,3,3,5,3,5,2,3,4,7,1,0,1,0,44,Assertive
ZM4364,5,3,2,2,3,1,1,1,3,5,4,7,3,5,4,7,4,7,1,1,2,1,1,0,40,Balanced
ZM4365,5,3,3,3,2,2,4,7,1,1,1,1,2,3,2,3,3,5,1,1,1,0,2,1,30,Balanced
ZM4366,3,1,4,5,2,2,4,7,3,5,1,1,2,3,1,1,3,5,1,1,2,1,1,0,32,Balanced
ZM4367,5,3,1,1,2,2,4,7,5,9,2,3,2,3,1,1,4,7,3,5,1,0,1,0,41,Assertive
ZM4368,5,3,1,1,1,5,2,3,4,7,1,1,4,7,2,3,3,5,3,5,2,1,2,1,42,Assertive
ZM4369,2,3,3,3,3,1,2,3,4,7,1,1,4,7,2,3,1,1,2,3,2,1,2,1,34,Balanced
ZM4370,6,1,3,3,3,1,3,5,5,9,1,1,4,7,1,1,2,3,2,3,1,0,1,0,34,Balanced
ZM4371,1,5,1,1,3,1,4,7,4,7,3,5,3,5,4,7,3,5,4,7,1,0,1,0,50,Assertive
ZM4372,6,1,2,2,3,1,1,1,2,3,4,7,4,7,2,3,3,5,4,7,2,1,1,0,38,Balanced
ZM4373,4,5,3,3,2,2,3,5,4,7,3,5,3,5,1,1,3,5,3,5,2,1,2,1,45,Assertive
ZM4374,1,5,3,3,1,5,3,5,5,9,3,5,2,3,2,3,3,5,3,5,1,0,2,1,49,Assertive
ZM4375,3,1,4,5,3,1,2,3,2,3,4,7,1,1,1,1,1,1,2,3,1,0,2,1,27,Balanced
ZM4376,5,3,4,5,2,2,2,3,5,9,3,5,2,3,1,1,3,5,3,5,2,1,1,0,42,Assertive
ZM4377,1,5,4,5,3,1,4,7,4,7,4,7,3,5,4,7,4,7,3,5,1,0,1,0,56,Aggresive
ZM4378,6,1,4,5,1,5,4,7,4,7,3,5,2,3,3,5,3,5,4,7,2,1,1,0,51,Assertive
ZM4379,3,1,2,2,2,2,4,7,5,9,4,7,2,3,1,1,1,1,2,3,2,1,2,1,38,Balanced
ZM4380,5,3,2,2,2,2,3,5,1,1,4,7,4,7,4,7,3,5,1,1,2,1,1,0,41,Assertive
ZM4381,2,3,2,2,1,5,1,1,3,5,1,1,3,5,3,5,4,7,3,5,2,1,1,0,40,Balanced
ZM4382,6,1,1,1,2,2,2,3,4,7,2,3,2,3,2,3,1,1,3,5,1,0,1,0,29,Balanced
ZM4383,4,5,3,3,2,2,1,1,4,7,4,7,3,5,4,7,4,7,4,7,1,0,2,1,52,Assertive
ZM4384,5,3,4,5,2,2,2,3,1,1,2,3,2,3,4,7,2,3,3,5,2,1,2,1,37,Balanced
ZM4385,1,5,4,5,3,1,2,3,1,1,1,1,3,5,2,3,5,9,4,7,1,0,1,0,40,Balanced
ZM4386,4,5,4,5,3,1,1,1,2,3,4,7,3,5,1,1,5,9,4,7,2,1,1,0,45,Assertive
ZM4387,3,1,1,1,1,5,3,5,2,3,4,7,4,7,3,5,2,3,3,5,1,0,2,1,43,Assertive
ZM4388,4,5,2,2,1,5,1,1,3,5,1,1,4,7,3,5,3,5,1,1,1,0,2,1,38,Balanced
ZM4389,4,5,4,5,2,2,3,5,5,9,3,5,4,7,4,7,3,5,2,3,2,1,1,0,54,Aggresive
ZM4390,2,3,3,3,2,2,2,3,4,7,1,1,2,3,4,7,1,1,1,1,1,0,2,1,32,Balanced
ZM4391,6,1,5,7,1,5,3,5,1,1,2,3,4,7,1,1,4,7,1,1,2,1,2,1,40,Balanced
ZM4392,4,5,2,2,2,2,2,3,1,1,4,7,3,5,3,5,5,9,3,5,2,1,2,1,46,Assertive
ZM4393,6,1,1,1,3,1,1,1,4,7,2,3,3,5,3,5,1,1,1,1,2,1,1,0,27,Balanced
ZM4394,1,5,5,7,3,1,2,3,1,1,1,1,3,5,1,1,1,1,1,1,1,0,2,1,27,Balanced
ZM4395,1,5,4,5,2,2,2,3,3,5,3,5,2,3,4,7,2,3,4,7,2,1,2,1,47,Assertive
ZM4396,3,1,2,2,1,5,4,7,5,9,4,7,1,1,3,5,3,5,2,3,1,0,2,1,46,Assertive
ZM4397,3,1,3,3,1,5,4,7,5,9,1,1,3,5,2,3,2,3,4,7,1,0,2,1,45,Assertive
ZM4398,2,3,3,3,3,1,2,3,5,9,1,1,4,7,2,3,2,3,4,7,1,0,1,0,40,Balanced
ZM4399,6,1,5,7,1,5,3,5,3,5,2,3,4,7,1,1,4,7,3,5,1,0,1,0,46,Assertive
ZM4400,6,1,4,5,1,5,1,1,5,9,4,7,4,7,1,1,4,7,2,3,1,0,1,0,46,Assertive
ZM4401,4,5,2,2,2,2,1,1,4,7,2,3,3,5,4,7,2,3,4,7,1,0,2,1,43,Assertive
ZM4402,5,3,2,2,1,5,2,3,4,7,2,3,1,1,4,7,5,9,4,7,1,0,1,0,47,Assertive
ZM4403,1,5,3,3,3,1,3,5,5,9,1,1,3,5,2,3,4,7,3,5,2,1,2,1,46,Assertive
ZM4404,4,5,3,3,1,5,2,3,2,3,3,5,3,5,2,3,5,9,3,5,1,0,1,0,46,Assertive
ZM4405,4,5,5,7,1,5,4,7,5,9,3,5,2,3,2,3,3,5,3,5,1,0,2,1,55,Aggresive
ZM4406,6,1,2,2,1,5,2,3,4,7,1,1,1,1,1,1,2,3,2,3,1,0,2,1,28,Balanced
ZM4407,1,5,3,3,3,1,4,7,1,1,1,1,2,3,4,7,2,3,1,1,1,0,2,1,33,Balanced
ZM4408,4,5,4,5,3,1,2,3,3,5,4,7,3,5,2,3,2,3,2,3,2,1,1,0,41,Assertive
ZM4409,3,1,1,1,3,1,2,3,2,3,2,3,4,7,4,7,1,1,1,1,2,1,1,0,29,Balanced
ZM4410,3,1,3,3,1,5,4,7,1,1,1,1,4,7,2,3,4,7,4,7,2,1,1,0,43,Assertive
ZM4411,4,5,3,3,2,2,4,7,5,9,3,5,2,3,3,5,4,7,2,3,1,0,2,1,50,Assertive
ZM4412,2,3,5,7,1,5,1,1,5,9,1,1,1,1,1,1,1,1,2,3,2,1,1,0,33,Balanced
ZM4413,1,5,4,5,3,1,1,1,1,1,1,1,1,1,4,7,3,5,1,1,2,1,1,0,29,Balanced
ZM4414,1,5,4,5,2,2,2,3,3,5,3,5,4,7,3,5,5,9,1,1,1,0,2,1,48,Assertive
ZM4415,3,1,5,7,1,5,2,3,3,5,2,3,4,7,3,5,4,7,1,1,1,0,2,1,45,Assertive
ZM4416,2,3,1,1,3,1,1,1,2,3,1,1,3,5,4,7,3,5,3,5,2,1,1,0,33,Balanced
ZM4417,3,1,1,1,2,2,3,5,1,1,4,7,4,7,4,7,4,7,3,5,2,1,1,0,44,Assertive
ZM4418,2,3,1,1,2,2,4,7,2,3,2,3,1,1,3,5,5,9,1,1,1,0,2,1,36,Balanced
ZM4419,3,1,2,2,2,2,2,3,1,1,1,1,2,3,3,5,5,9,2,3,2,1,2,1,32,Balanced
ZM4420,2,3,2,2,1,5,4,7,5,9,3,5,3,5,2,3,5,9,1,1,2,1,1,0,50,Assertive
ZM4421,5,3,3,3,1,5,4,7,1,1,4,7,1,1,1,1,4,7,1,1,1,0,2,1,37,Balanced
ZM4422,1,5,3,3,3,1,3,5,5,9,1,1,1,1,1,1,4,7,2,3,2,1,1,0,37,Balanced
ZM4423,6,1,4,5,2,2,3,5,1,1,4,7,4,7,3,5,2,3,4,7,2,1,1,0,44,Assertive
ZM4424,2,3,4,5,3,1,1,1,1,1,3,5,1,1,3,5,2,3,3,5,1,0,1,0,30,Balanced
ZM4425,3,1,3,3,2,2,4,7,3,5,1,1,1,1,4,7,5,9,1,1,2,1,1,0,38,Balanced
ZM4426,5,3,5,7,3,1,4,7,3,5,3,5,1,1,4,7,1,1,4,7,2,1,2,1,46,Assertive
ZM4427,2,3,4,5,2,2,1,1,3,5,1,1,2,3,3,5,5,9,1,1,2,1,1,0,36,Balanced
ZM4428,5,3,2,2,3,1,3,5,4,7,1,1,4,7,2,3,3,5,2,3,1,0,1,0,37,Balanced
ZM4429,4,5,1,1,1,5,2,3,2,3,1,1,1,1,3,5,5,9,1,1,1,0,2,1,35,Balanced
ZM4430,1,5,3,3,2,2,3,5,5,9,2,3,2,3,2,3,5,9,1,1,2,1,2,1,45,Assertive
ZM4431,4,5,1,1,3,1,1,1,3,5,1,1,2,3,4,7,3,5,1,1,2,1,1,0,31,Balanced
ZM4432,1,5,4,5,1,5,2,3,1,1,1,1,3,5,3,5,5,9,4,7,1,0,1,0,46,Assertive
ZM4433,3,1,2,2,2,2,4,7,4,7,4,7,1,1,1,1,4,7,2,3,2,1,2,1,40,Balanced
ZM4434,6,1,3,3,1,5,4,7,4,7,4,7,2,3,1,1,2,3,4,7,1,0,1,0,44,Assertive
ZM4435,2,3,2,2,1,5,1,1,4,7,4,7,1,1,4,7,3,5,4,7,1,0,2,1,46,Assertive
ZM4436,6,1,5,7,1,5,4,7,2,3,1,1,1,1,3,5,1,1,1,1,2,1,1,0,33,Balanced
ZM4437,6,1,1,1,1,5,3,5,4,7,2,3,2,3,1,1,2,3,2,3,2,1,1,0,33,Balanced
ZM4438,3,1,1,1,3,1,3,5,1,1,1,1,4,7,3,5,1,1,3,5,2,1,2,1,30,Balanced
ZM4439,2,3,4,5,2,2,2,3,1,1,2,3,2,3,2,3,4,7,4,7,2,1,2,1,39,Balanced
ZM4440,6,1,1,1,2,2,3,5,4,7,4,7,2,3,2,3,4,7,1,1,2,1,2,1,39,Balanced
ZM4441,1,5,4,5,1,5,3,5,1,1,1,1,1,1,1,1,3,5,4,7,2,1,2,1,38,Balanced
ZM4442,3,1,5,7,1,5,4,7,5,9,1,1,2,3,1,1,5,9,3,5,2,1,2,1,50,Assertive
ZM4443,3,1,3,3,3,1,1,1,5,9,4,7,4,7,4,7,5,9,4,7,2,1,2,1,54,Aggresive
ZM4444,2,3,3,3,1,5,1,1,5,9,3,5,4,7,1,1,3,5,4,7,1,0,2,1,47,Assertive
ZM4445,4,5,5,7,3,1,1,1,3,5,3,5,2,3,3,5,2,3,3,5,2,1,2,1,42,Assertive
ZM4446,3,1,3,3,2,2,1,1,5,9,4,7,4,7,3,5,4,7,3,5,2,1,1,0,48,Assertive
ZM4447,5,3,5,7,2,2,4,7,3,5,4,7,3,5,1,1,4,7,1,1,1,0,2,1,46,Assertive
ZM4448,5,3,4,5,1,5,4,7,3,5,4,7,2,3,4,7,5,9,2,3,2,1,2,1,56,Aggresive
ZM4449,5,3,2,2,2,2,3,5,4,7,2,3,1,1,2,3,3,5,1,1,1,0,1,0,32,Balanced
ZM4450,2,3,1,1,3,1,3,5,4,7,3,5,1,1,3,5,3,5,3,5,2,1,2,1,40,Balanced
ZM4451,4,5,1,1,1,5,2,3,3,5,2,3,2,3,1,1,3,5,4,7,2,1,1,0,39,Balanced
ZM4452,2,3,2,2,1,5,4,7,4,7,3,5,3,5,1,1,2,3,4,7,1,0,1,0,45,Assertive
ZM4453,1,5,3,3,1,5,1,1,3,5,3,5,4,7,2,3,3,5,3,5,2,1,2,1,46,Assertive
ZM4454,1,5,1,1,3,1,3,5,2,3,1,1,2,3,3,5,1,1,2,3,2,1,2,1,30,Balanced
ZM4455,2,3,4,5,1,5,1,1,2,3,3,5,1,1,2,3,3,5,1,1,2,1,1,0,33,Balanced
ZM4456,2,3,1,1,3,1,4,7,4,7,3,5,2,3,2,3,1,1,2,3,1,0,1,0,34,Balanced
ZM4457,2,3,2,2,1,5,4,7,4,7,4,7,2,3,4,7,4,7,2,3,2,1,2,1,53,Aggresive
ZM4458,2,3,1,1,1,5,3,5,1,1,1,1,4,7,1,1,1,1,1,1,1,0,1,0,26,Balanced
ZM4459,6,1,1,1,3,1,2,3,4,7,1,1,3,5,4,7,1,1,1,1,1,0,2,1,29,Balanced
ZM4460,2,3,4,5,2,2,3,5,1,1,3,5,2,3,4,7,4,7,4,7,2,1,2,1,47,Assertive
ZM4461,3,1,3,3,3,1,3,5,4,7,3,5,2,3,4,7,5,9,4,7,2,1,2,1,50,Assertive
ZM4462,3,1,2,2,3,1,1,1,4,7,3,5,2,3,4,7,5,9,1,1,1,0,1,0,37,Balanced
ZM4463,5,3,2,2,1,5,2,3,3,5,3,5,1,1,4,7,1,1,4,7,2,1,2,1,41,Assertive
ZM4464,2,3,1,1,3,1,1,1,2,3,1,1,3,5,4,7,2,3,4,7,2,1,1,0,33,Balanced
ZM4465,2,3,4,5,1,5,2,3,4,7,1,1,1,1,3,5,5,9,1,1,1,0,2,1,41,Assertive
ZM4466,4,5,4,5,2,2,4,7,2,3,2,3,4,7,3,5,4,7,3,5,1,0,2,1,50,Assertive
ZM4467,4,5,2,2,1,5,1,1,5,9,4,7,4,7,2,3,1,1,3,5,1,0,1,0,45,Assertive
ZM4468,1,5,4,5,3,1,1,1,3,5,3,5,4,7,2,3,1,1,3,5,1,0,2,1,39,Balanced
ZM4469,3,1,2,2,1,5,4,7,5,9,4,7,1,1,1,1,3,5,1,1,1,0,2,1,40,Balanced
ZM4470,3,1,1,1,1,5,1,1,4,7,2,3,2,3,4,7,5,9,3,5,1,0,2,1,43,Assertive
ZM4471,6,1,1,1,1,5,3,5,5,9,4,7,1,1,4,7,3,5,2,3,1,0,2,1,45,Assertive
ZM4472,4,5,3,3,3,1,2,3,2,3,4,7,1,1,3,5,3,5,1,1,2,1,2,1,36,Balanced
ZM4473,6,1,2,2,2,2,4,7,2,3,3,5,3,5,1,1,5,9,3,5,1,0,1,0,40,Balanced
ZM4474,3,1,3,3,1,5,2,3,1,1,3,5,3,5,1,1,4,7,1,1,2,1,1,0,33,Balanced
ZM4475,6,1,1,1,2,2,3,5,3,5,2,3,1,1,4,7,4,7,2,3,2,1,2,1,37,Balanced
ZM4476,3,1,3,3,1,5,2,3,5,9,4,7,1,1,1,1,4,7,3,5,1,0,1,0,42,Assertive
ZM4477,4,5,3,3,1,5,3,5,4,7,2,3,3,5,1,1,3,5,4,7,1,0,2,1,47,Assertive
ZM4478,4,5,4,5,3,1,4,7,4,7,4,7,2,3,2,3,2,3,2,3,2,1,1,0,45,Assertive
ZM4479,2,3,1,1,2,2,4,7,1,1,3,5,2,3,4,7,3,5,2,3,1,0,1,0,37,Balanced
ZM4480,3,1,5,7,2,2,2,3,4,7,1,1,4,7,1,1,4,7,2,3,2,1,1,0,40,Balanced
ZM4481,3,1,2,2,2,2,3,5,1,1,3,5,3,5,3,5,2,3,2,3,2,1,2,1,34,Balanced
ZM4482,4,5,4,5,3,1,3,5,4,7,3,5,4,7,1,1,1,1,4,7,1,0,1,0,44,Assertive
ZM4483,4,5,1,1,3,1,1,1,4,7,4,7,1,1,2,3,5,9,1,1,1,0,2,1,37,Balanced
ZM4484,3,1,4,5,2,2,3,5,5,9,2,3,4,7,3,5,3,5,1,1,2,1,1,0,44,Assertive
ZM4485,4,5,5,7,1,5,4,7,2,3,1,1,4,7,2,3,3,5,3,5,1,0,1,0,48,Assertive
ZM4486,6,1,3,3,2,2,1,1,4,7,2,3,4,7,3,5,4,7,3,5,1,0,2,1,42,Assertive
ZM4487,6,1,5,7,2,2,3,5,1,1,4,7,1,1,2,3,2,3,3,5,1,0,2,1,36,Balanced
ZM4488,6,1,2,2,2,2,4,7,3,5,1,1,3,5,3,5,4,7,3,5,1,0,2,1,41,Assertive
ZM4489,6,1,5,7,1,5,4,7,1,1,1,1,3,5,3,5,5,9,2,3,1,0,2,1,45,Assertive
ZM4490,5,3,2,2,3,1,2,3,3,5,2,3,2,3,4,7,3,5,4,7,1,0,1,0,39,Balanced
ZM4491,1,5,4,5,2,2,1,1,5,9,3,5,3,5,4,7,4,7,4,7,1,0,2,1,54,Aggresive
ZM4492,3,1,2,2,2,2,2,3,4,7,4,7,3,5,2,3,3,5,1,1,1,0,1,0,36,Balanced
ZM4493,3,1,4,5,2,2,3,5,3,5,2,3,4,7,1,1,4,7,3,5,2,1,2,1,43,Assertive
ZM4494,3,1,5,7,1,5,3,5,5,9,4,7,3,5,1,1,3,5,2,3,2,1,2,1,50,Assertive
ZM4495,2,3,2,2,2,2,3,5,4,7,1,1,1,1,3,5,1,1,4,7,2,1,1,0,35,Balanced
ZM4496,3,1,1,1,1,5,3,5,2,3,4,7,3,5,1,1,4,7,4,7,2,1,2,1,44,Assertive
ZM4497,1,5,1,1,2,2,3,5,3,5,4,7,1,1,2,3,3,5,2,3,1,0,2,1,38,Balanced
ZM4498,3,1,1,1,2,2,2,3,5,9,4,7,4,7,4,7,4,7,4,7,1,0,1,0,51,Assertive
ZM4499,3,1,5,7,1,5,2,3,2,3,2,3,4,7,3,5,1,1,3,5,2,1,2,1,42,Assertive
ZM4500,2,3,5,7,1,5,4,7,3,5,1,1,4,7,4,7,5,9,1,1,1,0,2,1,53,Aggresive
ZM4501,5,3,5,7,2,2,2,3,3,5,3,5,4,7,3,5,2,3,3,5,1,0,1,0,45,Assertive
ZM4502,6,1,2,2,2,2,4,7,2,3,1,1,2,3,3,5,1,1,4,7,2,1,1,0,33,Balanced
ZM4503,4,5,1,1,3,1,1,1,5,9,4,7,1,1,2,3,2,3,2,3,1,0,2,1,35,Balanced
ZM4504,1,5,5,7,2,2,2,3,3,5,4,7,2,3,2,3,3,5,1,1,1,0,1,0,41,Assertive
ZM4505,4,5,3,3,3,1,4,7,2,3,3,5,2,3,2,3,5,9,2,3,1,0,2,1,43,Assertive
ZM4506,2,3,5,7,2,2,1,1,5,9,4,7,2,3,2,3,2,3,1,1,2,1,1,0,40,Balanced
ZM4507,3,1,2,2,3,1,4,7,5,9,3,5,4,7,4,7,2,3,2,3,2,1,2,1,47,Assertive
ZM4508,3,1,1,1,2,2,1,1,5,9,4,7,1,1,1,1,2,3,3,5,1,0,2,1,32,Balanced
ZM4509,1,5,4,5,2,2,4,7,2,3,1,1,4,7,2,3,5,9,3,5,2,1,1,0,48,Assertive
ZM4510,2,3,5,7,2,2,3,5,3,5,4,7,1,1,3,5,5,9,2,3,2,1,1,0,48,Assertive
ZM4511,1,5,4,5,3,1,2,3,4,7,2,3,4,7,4,7,4,7,2,3,1,0,1,0,48,Assertive
ZM4512,4,5,5,7,2,2,3,5,5,9,4,7,3,5,4,7,4,7,1,1,2,1,2,1,57,Aggresive
ZM4513,2,3,4,5,1,5,4,7,1,1,2,3,4,7,4,7,5,9,2,3,2,1,2,1,52,Assertive
ZM4514,3,1,5,7,1,5,4,7,5,9,4,7,4,7,3,5,1,1,3,5,1,0,2,1,55,Aggresive
ZM4515,5,3,1,1,2,2,3,5,2,3,3,5,3,5,3,5,3,5,4,7,2,1,1,0,42,Assertive
ZM4516,2,3,3,3,2,2,4,7,3,5,1,1,3,5,4,7,3,5,1,1,1,0,2,1,40,Balanced
ZM4517,6,1,4,5,1,5,3,5,3,5,2,3,2,3,4,7,1,1,3,5,2,1,2,1,42,Assertive
ZM4518,6,1,5,7,1,5,2,3,2,3,3,5,2,3,1,1,2,3,3,5,1,0,2,1,37,Balanced
ZM4519,2,3,3,3,2,2,1,1,3,5,3,5,3,5,1,1,2,3,1,1,1,0,1,0,29,Balanced
ZM4520,4,5,2,2,3,1,3,5,2,3,2,3,1,1,3,5,2,3,2,3,2,1,1,0,32,Balanced
ZM4521,3,1,5,7,1,5,3,5,5,9,3,5,4,7,3,5,1,1,2,3,2,1,1,0,49,Assertive
ZM4522,6,1,5,7,2,2,2,3,3,5,2,3,4,7,4,7,1,1,2,3,2,1,2,1,41,Assertive
ZM4523,6,1,4,5,2,2,4,7,3,5,2,3,4,7,3,5,1,1,2,3,2,1,2,1,41,Assertive
ZM4524,3,1,1,1,1,5,1,1,4,7,1,1,1,1,2,3,4,7,4,7,2,1,2,1,36,Balanced
ZM4525,2,3,3,3,2,2,3,5,4,7,1,1,1,1,3,5,1,1,1,1,2,1,1,0,30,Balanced
ZM4526,6,1,1,1,2,2,3,5,2,3,4,7,1,1,4,7,4,7,1,1,2,1,1,0,36,Balanced
ZM4527,6,1,4,5,1,5,4,7,3,5,2,3,2,3,1,1,3,5,3,5,2,1,1,0,41,Assertive
ZM4528,3,1,1,1,3,1,4,7,3,5,4,7,4,7,4,7,3,5,1,1,1,0,1,0,42,Assertive
ZM4529,6,1,5,7,2,2,3,5,5,9,3,5,3,5,3,5,5,9,4,7,2,1,1,0,56,Aggresive
ZM4530,5,3,5,7,3,1,1,1,4,7,4,7,4,7,2,3,3,5,3,5,1,0,1,0,46,Assertive
ZM4531,4,5,2,2,3,1,1,1,1,1,3,5,3,5,3,5,2,3,4,7,1,0,1,0,35,Balanced
ZM4532,2,3,3,3,2,2,1,1,4,7,4,7,1,1,3,5,4,7,3,5,1,0,2,1,42,Assertive
ZM4533,3,1,5,7,2,2,1,1,4,7,4,7,4,7,1,1,2,3,1,1,1,0,2,1,38,Balanced
ZM4534,4,5,5,7,3,1,4,7,3,5,3,5,1,1,4,7,3,5,4,7,1,0,2,1,51,Assertive
ZM4535,4,5,1,1,3,1,3,5,3,5,4,7,1,1,2,3,4,7,2,3,2,1,2,1,40,Balanced
ZM4536,3,1,5,7,3,1,4,7,3,5,2,3,4,7,3,5,1,1,2,3,2,1,1,0,41,Assertive
ZM4537,1,5,1,1,2,2,1,1,2,3,3,5,1,1,2,3,1,1,2,3,2,1,2,1,27,Balanced
ZM4538,4,5,4,5,2,2,4,7,1,1,4,7,2,3,2,3,1,1,3,5,2,1,2,1,41,Assertive
ZM4539,4,5,3,3,3,1,1,1,3,5,2,3,2,3,1,1,1,1,4,7,2,1,1,0,31,Balanced
ZM4540,3,1,2,2,2,2,1,1,4,7,2,3,3,5,1,1,1,1,1,1,1,0,1,0,24,Conservative
ZM4541,2,3,5,7,1,5,4,7,5,9,4,7,4,7,1,1,2,3,2,3,2,1,1,0,53,Aggresive
ZM4542,4,5,2,2,3,1,2,3,1,1,4,7,3,5,2,3,2,3,4,7,1,0,2,1,38,Balanced
ZM4543,4,5,3,3,3,1,1,1,3,5,3,5,4,7,1,1,2,3,1,1,2,1,1,0,33,Balanced
ZM4544,5,3,1,1,3,1,2,3,5,9,4,7,4,7,4,7,3,5,3,5,2,1,2,1,50,Assertive
ZM4545,2,3,2,2,3,1,3,5,2,3,1,1,3,5,4,7,2,3,2,3,1,0,1,0,33,Balanced
ZM4546,4,5,2,2,1,5,1,1,5,9,2,3,4,7,2,3,1,1,2,3,1,0,1,0,39,Balanced
ZM4547,1,5,1,1,1,5,2,3,5,9,1,1,2,3,2,3,4,7,3,5,2,1,1,0,43,Assertive
